   779	1,1003,-82.377365,-45.4308,-43.7752,5.9682,-5.7462,-41.917404,0.1736,-47.0196,-75.4224,0.59319997,-1.2064,18.3018,6.2286,22.67,-70.069,50.134,1.8144001,-9.328,-34.9634,-0.85,12.16,-37.9706,-38.5114,5.2191997,10.789201,-37.916,-0.15100001,0.0,-39.1618,84.340996,0.3402,26.5778,-5.5948,0.0046,41.2,-41.637,-24.935,0.341,-22.543798,-37.8046,0.0052,55.28,-42.863598,16.7702,0.3402,-12.8206005,-24.5926,0.0046,40.4,0.0,0.0,0.0,0.0,-3.277,0.0,4,B,0,0
   780	1,1003,-82.26848,-46.0522,-48.308197,5.9052,-5.7254,-41.778,-1.2322,-47.0904,-74.3098,0.9818,-1.2758,19.602,7.0546002,18.97,-71.5472,44.5968,1.509,-9.327801,-35.003998,-2.8957999,12.16,-37.3406,-40.7234,5.1876,10.801801,-37.9278,-0.833,0.0,-37.631,83.931,0.3402,25.9178,-8.1714,0.0046,41.2,-43.7146,-28.3924,0.341,-23.1952,-37.3552,0.0056,55.28,-43.9756,15.026999,0.3402,-16.3916,-22.0642,0.0046,39.2,0.0,0.0,0.0,0.0,-3.168,0.0,4,B,0,0
   781	1,1003,-82.16222,-46.718597,-53.172997,5.6671996,-5.703,-41.6296,-2.7408,-47.3532,-70.3598,2.4268,-1.5074,23.3372,7.5558,15.43,-72.480804,41.0894,1.15,-9.338,-35.1334,-4.1758,12.16,-35.3548,-47.6826,4.8284,10.865,-38.0012,-2.9928,0.0,-33.1454,81.7524,0.3402,23.527,-14.1892,0.0042,41.2,-45.7624,-31.421001,0.341,-26.0062,-35.2262,0.006,55.28,-48.196,11.318199,0.3402,-24.9506,-16.274,-0.0008,35.66,0.0,0.0,0.0,0.0,-3.062,0.0,4,B,0,0
   782	1,1003,-82.05388,-47.3352,-57.6748,5.2888002,-5.6821995,-41.491802,-4.137,-47.515,-67.6466,3.2020001,-1.276,34.8372,6.7732,12.13,-73.025604,39.0374,0.8816,-9.3484,-35.21,-4.93,10.96,-34.7202,-49.900803,4.6306,10.8914,-38.0388,-3.6884,0.0,-31.7798,80.900604,0.3402,23.3558,-14.8456,0.0042,41.2,-51.0858,-36.7736,0.341,-34.0926,-25.931599,0.0052,55.28,-50.6344,9.9202,0.3402,-27.9464,-14.3592005,-0.00059999997,31.95,0.0,0.0,0.0,0.0,-2.953,0.0,4,B,0,0
   783	1,1003,-81.946495,-47.855,-61.4724,4.8506,-5.6646004,-41.3752,-5.3148,-47.6296,-64.3628,3.7951999,-1.2298,36.6882,6.0466,8.56,-74.112404,34.8624,0.3754,-9.3448,-36.7508,-2.0922,7.383,-33.628403,-53.7086,4.1966,10.9412,-38.1146,-4.8912,0.0,-29.469799,79.3482,0.3402,22.6608,-16.3312,0.0044,41.2,-53.401,-38.4356,0.341,-34.9916,-24.489399,0.0052,55.28,-52.5522,8.9966,0.3402,-29.126398,-13.3398,0.003,31.77,0.0,0.0,0.0,0.0,-2.848,0.0,4,B,0,0
   784	1,1003,-81.83906,-48.5034,-55.5722,7.0548,-5.8715997,49.6806,17.7022,-47.7508,-62.6578,3.9314,-1.8047999,26.4338,0.84199995,9.414,-75.1498,28.726398,0.33540002,-2.9288,-40.490402,0.1122,3.666,-31.889599,-59.7556,3.2612,11.0182,-38.268,-6.8324,0.0,-26.1976,76.379196,0.3402,18.6002,-20.9322,0.0042,41.2,-56.5492,-40.7536,0.341,-33.284,-26.546202,0.006,55.28,-57.0824,6.7566,0.3402,-27.3916,-16.13,0.0046,31.77,0.0,0.0,0.0,0.0,-2.736,0.0,4,B,0,0
   785	1,1003,-81.72886,-49.1382,-50.2,8.887,-5.8508,49.5168,16.2366,-48.0358,-58.461403,3.8968,-1.8047999,26.5328,-0.34,9.414,-75.224,24.9258,0.3396,0.7942,-42.235,0.0174,0.0541,-31.154,-62.3096,2.7746,11.044001,-38.339798,-7.6668,0.0,-24.5898,74.3712,0.3402,16.6576,-22.635801,0.0042,41.2,-61.435802,-45.4894,0.341,-29.1604,-33.156002,-0.0034,51.7,-59.518997,5.1694,0.3402,-25.933601,-18.1988,0.0042,31.77,0.0,0.0,0.0,0.0,-2.63,0.0,4,B,0,0
   786	1,1003,-81.623764,-49.8194,-44.4338,10.6828,-5.8284,49.3404,14.6636,-48.185802,-56.251602,3.8688002,-1.7882,26.4962,-0.3366,9.414,-75.0234,20.6408,0.3398,2.6812,-42.9432,0.0088,0.0,-29.401001,-68.395,1.3936,11.093,-38.5228,-9.6754,0.0,-23.556799,72.8158,0.3402,14.5862,-23.8202,0.0046,41.2,-64.1754,-49.0614,0.341,-25.4862,-38.0142,-0.003,48.1,-62.12,3.3804002,0.3402,-26.359,-17.0378,0.0046,31.77,0.0,0.0,0.0,0.0,-2.523,0.0,4,B,0,0
   787	1,1003,-81.51025,-50.3528,-39.9178,11.965401,-5.8108,49.2018,13.431601,-48.3486,-53.827404,3.8384,-1.7642,26.3976,-0.32119998,9.414,-74.5646,14.563399,0.3398,3.6094,-42.866802,0.0088,0.0,-28.4244,-71.9324,0.5004,8.7958,-38.641598,-7.9152,0.0,-21.543798,68.457,0.3402,8.662,-25.4944,0.005,41.2,-66.5284,-53.4562,0.341,-17.9752,-42.342403,-0.0028,44.28,-66.02,1.3682001,0.3402,-28.453201,-11.0074,0.0052,31.77,0.0,0.0,0.0,0.0,-2.41,0.0,4,B,0,0
   788	1,1003,-81.402725,-51.1258,-33.3718,13.6296,-5.7852,49.0002,11.6458,-48.6392,-49.446,3.7874,-1.7342,26.2018,-0.38740003,9.414,-74.2064,10.276999,0.3398,3.0432,-42.8748,0.0092,0.0,-28.193798,-74.4952,0.3224,-0.2816,-38.1752,-0.517,0.0,-20.9942,65.926605,0.3402,2.3366,-24.7984,0.0058,52.94,-67.712006,-57.1066,0.341,-10.9562,-44.676003,-0.0028,40.5,-68.9486,0.6632,0.3402,-30.0992,-3.3066,0.0008,98.7,0.0,0.0,-9.92,0.0,-2.299,0.0,4,B,0,0
   789	1,1003,-81.283165,-51.7514,-28.073,14.806999,-5.7644,48.8378,10.2002,-48.797596,-47.047,3.6976001,-1.7348,26.153,-1.4668,9.414,-74.0916,7.7753997,0.3398,0.9566,-42.8698,0.0094,0.0,-29.2236,-80.316605,0.338,-11.3568,-34.9594,0.0458,0.0,-21.013,64.5308,0.3402,-2.3558,-23.1154,0.0058,52.94,-68.3098,-61.2838,0.341,-2.8758,-45.91,-0.0026,36.5,-70.7176,0.6482,0.3402,-30.373602,2.0672,0.00059999997,94.7,0.0,0.0,-9.805,0.0,-2.18,0.0,4,B,0,0
   790	1,1003,-81.17436,-52.3748,-22.7918,15.828,-5.7436,48.6766,8.7594,-48.942204,-44.8686,3.5310001,-1.743,26.146599,-2.439,9.414,-75.9954,1.5086,1.5984,-24.987,-30.083,9.687,0.0,-30.7556,-83.5514,0.34,-18.7944,-29.5968,0.0086,0.0,-22.6216,61.322002,0.3402,-14.4026,-13.2176,0.0058,52.94,-67.2258,-69.2164,0.341,14.8592005,-43.5338,-0.0022,32.78,-75.647,-1.142,1.1932,-26.3498,-29.545801,11.151,90.94,0.0,0.0,-9.695,0.0,-2.07,0.0,4,B,0,0
   791	1,1003,-81.06314,-52.9484,-17.9318,16.6322,-5.7244,48.527798,7.4336,-49.2206,-40.724197,2.99,-1.7706,26.2094,-4.2984,9.414,-78.496605,-1.505,2.4268,-25.034199,-30.171202,3.4134,0.0,-32.7958,-85.9122,0.34,-24.8576,-22.3726,0.0072000003,0.0,-24.2746,60.3402,0.3402,-17.961401,-7.1108003,0.0052,52.94,-65.2838,-73.3834,0.341,23.17,-39.7384,-0.0011999999,29.05,-78.3952,-4.1096,2.2352,-28.4244,-29.889399,9.7671995,87.25,0.0,0.0,-9.586,0.0,-1.959,0.0,4,B,0,0
   792	1,1003,-80.94916,-53.567204,-12.6844,17.354,-5.7036,48.3666,6.0020003,-49.3836,-38.3182,2.5414,-1.7882,26.283201,-5.3947997,9.414,-79.3048,-3.2552,2.8194,-4.0368,-23.4394,6.3273997,0.0,-37.243603,-88.4324,0.34,-30.039,-10.4774,0.0072000003,0.0,-25.5228,59.9994,0.3402,-19.2136,-3.5970001,0.0052,52.94,-63.5022,-75.8644,0.341,29.5502,-34.855,-0.0008,25.38,-80.0712,-6.0522,2.9516,-12.6748,-25.933,14.779799,83.56,0.0,0.0,-9.48,0.0,-1.85,0.0,4,B,0,0
   793	1,1003,-80.8399,-54.373398,-5.8478003,18.064201,-5.6764,48.1558,4.1368,-49.5336,-36.1238,2.0454,-1.8041999,26.373798,-6.4174,9.414,-79.7962,-6.9138002,3.7522001,-2.8551998,-23.0218,5.0926,0.0,-39.790802,-89.0462,0.34,-30.838799,-4.8561997,0.0072000003,0.0,-29.1648,60.217403,0.3402,-20.3276,5.6356,0.001,51.56,-57.7018,-79.8666,0.341,41.7234,-15.7192,-0.002,96.06,-81.407005,-9.976,5.3138,-5.1918,-23.4644,16.478,80.0,-9.88,0.0,-9.36,0.0,-1.734,0.0,4,B,0,0
   794	1,1003,-80.729004,-54.9398,-1.0406,18.406801,-5.6572,48.0092,2.8251998,-49.8216,-31.931599,0.86300004,-1.8326,26.5744,-8.4286,9.414,-80.058,-9.0236,4.1598,-2.8551998,-23.0218,3.9002,0.0,-42.6142,-89.1926,0.34,-30.598,1.0754,0.0072000003,0.0,-31.223,61.0854,0.3402,-20.5388,11.3036,0.0002,48.0,-53.7104,-80.7528,0.341,44.6642,-4.8701997,-0.0023999999,92.5,-81.6116,-11.4609995,6.7121997,-0.33220002,-16.503199,20.3234,80.0,-9.78,0.0,-9.25,0.0,-1.628,0.0,4,B,0,0
   795	1,1003,-80.61946,-55.4574,3.3534,18.605799,-5.6396003,47.875,1.6262,-50.1152,-29.4702,0.3052,-5.686,27.0536,-1.0244,5.67,-80.296,-10.941601,4.4348,-2.8551998,-23.0218,2.8162,0.0,-47.2564,-88.22,0.34,-27.6968,10.5052,0.0072000003,0.0,-32.7276,62.1146,0.3402,-19.532,15.6472,0.0002,44.25,-49.9424,-80.7492,0.341,45.437798,3.9636,-0.0023999999,88.75,-81.5908,-12.5022,8.509601,0.21700001,-9.492001,22.212,80.0,-9.664,0.0,-9.14,0.0,-1.517,0.0,4,B,0,0
   796	1,1003,-80.51097,-56.0204,8.132999,18.6978,-5.6204,47.7286,0.322,-50.7496,-27.182,0.32459998,-8.495,27.9102,0.273,2.088,-80.547005,-13.0484,4.6322002,-2.4218,-22.898401,1.5826,0.0,-49.4466,-87.141396,0.34,-25.0192,14.8664,0.0072000003,0.0,-34.5666,63.966602,0.3402,-17.5432,20.674599,-0.00059999997,40.66,-45.816,-79.927795,0.341,44.134598,12.9664,-0.0023999999,85.2,-81.5798,-13.1104,12.374399,0.008,1.4422001,21.2408,80.0,-9.56,0.0,-9.04,0.0,-1.411,0.0,4,B,0,0
   797	1,1003,-80.39735,-56.7214,14.0872,18.6296,-5.5964003,47.5456,-1.3002,-51.387,-25.0226,0.7,-8.339601,29.528,6.6052003,0.0,-80.904,-17.029,4.7078,-0.608,-22.094599,-0.3362,0.0,-51.2008,-85.8796,0.34,-22.004,18.3188,0.0072000003,0.0,-35.8298,65.642,0.3402,-16.3152,23.536598,-0.00059999997,36.84,-38.7298,-76.275,0.341,36.0008,27.273798,0.006,85.1,-81.5798,-12.7462,14.231,0.0062,5.9371996,19.3494,80.0,-9.445,0.0,-8.92,0.0,-1.298,0.0,4,B,0,0
   798	1,1003,-80.28133,-57.3732,19.6236,18.3832,-5.5768,47.3748,-2.8086,-53.619,-19.4336,1.7576,-19.321,37.3766,5.3662,0.0,-80.917206,-19.225,4.6054,0.0222,-21.9074,-1.6088,0.0,-53.9376,-82.6808,0.34,-14.6732,23.73,0.0072000003,0.0,-38.4692,69.94,0.3402,-15.6902,27.1758,0.0026,35.7,-36.4954,-74.294,0.341,31.5054,31.518,0.006,85.1,-81.5798,-12.1048,15.7472,0.0062,9.0529995,17.1728,80.0,-9.33,0.0,-8.8,0.0,-1.175,0.0,4,B,0,0
   799	1,1003,-80.16417,-57.976402,24.7462,17.9976,-5.5586,47.2184,-4.2044,-55.712,-15.3776,2.1652,-19.3118,37.4842,0.499,0.0,-80.9156,-20.687,4.4666,0.0202,-21.956001,-2.4464,0.0,-55.2764,-79.9758,0.34,-10.8108,25.772,0.0066000004,0.0,-40.151398,72.8938,0.3402,-15.4476,27.311,0.0038,35.7,-32.2142,-67.9968,0.341,17.6884,39.21,0.006,85.1,-81.5798,-9.9158,18.1392,0.0034,15.6716,10.2168,78.9,-9.21,0.0,-8.69,0.0,-1.064,0.0,4,B,0,0
   800	1,1003,-80.05568,-58.531002,29.4598,17.5074,-5.5418,47.074398,-5.4890003,-56.677002,-13.502399,2.1606,-19.289,37.515,-0.2724,0.0,-80.917595,-22.705,4.1838,-0.2766,-22.0608,-3.685,0.0,-55.9496,-78.2326,0.34,-9.6778,26.376999,0.0066000004,0.0,-40.9226,74.259796,0.3402,-15.4116,27.3302,0.0038,35.7,-31.0678,-64.6404,0.341,10.5124,40.9652,0.006,85.1,-81.5798,-8.439,18.8528,0.0011999999,19.2912,7.1516,75.06,-9.1,0.0,-8.58,0.0,-0.9526,0.0,4,B,0,0
   801	1,1003,-79.94229,-59.2224,35.3316,16.7144,-5.5208,46.894398,-7.089,-60.038197,-6.934,2.1036,-19.1116,37.5394,-0.319,0.0,-81.0234,-26.56,3.1652,0.5698,-21.9506,-7.7462,0.0,-57.041203,-74.412796,0.34,-5.3424,27.526201,0.0072000003,0.0,-43.5298,78.8996,0.3402,-14.4452,25.7628,0.0038,35.7,-30.5032,-60.846203,0.341,2.538,41.7632,0.0014,82.44,-81.5798,-6.5035996,19.3132,0.0011999999,22.5174,3.1186,71.2,-8.984,0.0,-8.46,0.0,-0.8374,0.0,4,B,0,0
   802	1,1003,-79.82969,-59.7738,40.012802,15.9362,-5.504,46.7504,-8.3646,-61.942204,-3.1804001,2.0724,-18.979399,37.535,-0.3018,0.0,-80.7034,-28.770802,2.4386,4.821,-22.376202,-6.6948,0.0,-57.31,-72.101,0.34,-1.4433999,27.796398,0.0074,0.0,-44.9574,81.4194,0.3402,-14.3992,24.543402,0.0042,35.7,-30.626202,-57.3222,0.341,-4.7896,42.5234,-0.0023999999,78.8,-81.5798,-4.5220003,19.3768,0.0011999999,24.6926,-1.2634,67.56,-8.88,0.0,-8.35,0.0,-0.7295,0.0,4,B,0,0
   803	1,1003,-79.72251,-60.4606,45.843998,14.784599,-5.483,46.5704,-9.9538,-64.7764,2.4526,2.029,-18.8336,37.5876,-0.287,0.0,-79.9194,-32.0136,1.5510001,6.4509997,-23.3244,-5.4814,0.0,-56.5474,-67.4366,0.34,10.0678005,24.691399,0.0076,0.0,-47.35,84.808205,0.3402,-18.0472,20.6072,0.0046,35.7,-32.827198,-49.9936,0.341,-18.590601,41.0986,-0.0046,75.2,-80.9252,0.1176,18.4612,7.5944,28.229198,-7.4096003,63.9,-8.77,0.0,-8.25,0.0,-0.622,0.0,4,B,0,0
   804	1,1003,-79.61767,-61.099,51.2666,13.5308,-5.4634004,46.405,-11.431601,-66.8138,6.5298,1.9216,-18.7862,37.682602,-1.5974001,0.0,-79.353,-33.981003,1.1228,7.2052,-23.838799,-4.6296,0.0,-55.4736,-65.5158,0.34,15.0088005,21.6206,0.0076,0.0,-49.5248,86.7974,0.3402,-21.673601,16.2628,0.0047999998,35.7,-34.4704,-46.544,0.341,-19.7382,41.5498,-0.0038,84.1,-80.1798,2.5482001,17.7822,10.061,29.9226,-8.6696005,60.2,-8.664,0.0,-8.14,0.0,-0.5117,0.0,4,B,0,0
   805	1,1003,-79.50615,-61.689598,56.285202,12.2126,-5.4452,46.251602,-12.799,-68.0656,9.0446005,1.7844,-18.7732,37.7542,-2.4134,0.0,-78.8598,-35.586002,0.84839994,7.4038,-24.273401,-3.9624,0.0,-54.0418,-63.8694,0.34,18.6646,18.398,0.0069999998,0.0,-51.028797,87.772995,0.3402,-23.1428,13.387199,0.005,35.7,-35.990402,-43.012203,0.341,-16.6378,42.8856,-0.0034,80.44,-79.293396,5.1192,17.0002,10.806601,31.596,-10.0544,59.22,-8.555,0.0,-8.03,0.0,-0.4033,0.0,4,B,0,0
   806	1,1003,-79.39976,-62.2332,60.902798,10.864399,-5.4284,46.11,-14.0574,-69.786,12.510799,1.5064,-18.7686,37.8626,-3.5494,0.0,-77.5582,-39.9614,0.4408,7.8494,-25.4078,-1.3544,0.0,-50.795,-61.232002,0.34,21.585,15.739201,0.0066000004,0.0,-53.199398,88.846794,0.3402,-23.9222,10.747,0.0047999998,35.7,-37.3416,-39.0072,0.341,-13.295601,44.021603,0.0004,80.0,-78.2978,8.0338,16.0152,10.8716,31.8274,-11.2914,59.22,-8.445,0.0,-7.92,0.0,-0.2957,0.0,4,B,0,0
   807	1,1003,-79.288284,-62.820602,65.889,9.262199,-5.4102,45.9566,-15.415999,-72.7532,18.5232,0.7772,-18.3754,38.1448,-5.666,0.0,-76.8102,-42.0532,0.35259998,10.109,-24.6794,-0.62299997,0.0,-48.9796,-59.9176,0.34,21.9332,15.8204,0.0066000004,0.0,-57.4828,90.36179,0.3402,-25.3972,5.6126003,0.0,32.1,-39.4252,-31.239399,0.341,-11.2624,44.5494,0.0047999998,80.0,-76.3904,13.614599,13.8302,10.9174,31.9322,-13.5606,59.22,-8.336,0.0,-7.816,0.0,-0.1893,0.0,4,B,0,0
   808	1,1003,-79.17689,-63.4506,71.2398,7.3726,-5.3906,45.7914,-16.8744,-74.2044,21.725,0.363,-16.5782,38.6974,-2.9238,0.0,-75.6986,-44.216,0.32939997,13.915,-22.5254,-0.0154,0.0,-46.915802,-58.527,0.34,23.1538,14.316401,0.0069999998,0.0,-59.9792,90.54941,0.3402,-23.9276,-1.6816001,0.0002,28.27,-40.2898,-27.5122,0.341,-9.2564,44.9194,0.0056,80.0,-75.4804,16.2766,12.6502,10.9174,31.9322,-14.6426,59.22,-8.23,0.0,-7.703,0.0,-0.07574,0.0,4,B,0,0
   809	1,1003,-79.065346,-63.988598,75.8118,5.6178,-5.3738003,45.651802,-18.1204,-75.741,25.6336,0.32619998,-14.0926,39.4964,0.24040002,0.0,-72.5668,-47.5636,0.3404,21.133202,-15.555401,0.010199999,12.16,-43.2128,-56.829,0.34,25.969398,7.9909997,0.0072000003,0.0,-61.4484,90.232,0.3402,-20.359001,-7.1184,0.0014,24.53,-40.9302,-22.991001,0.341,-3.4770002,45.3706,0.006,80.0,-74.3884,19.471,11.1154,10.9174,31.9322,-15.941,59.22,-8.12,0.0,-7.59,0.0,0.0,0.0,4,B,0,0
   810	1,1003,-78.954895,-64.6588,81.5066,3.2492,-5.3528004,45.4778,-19.6724,-77.2174,32.0362,0.3858,-4.1162,41.012997,0.1992,0.0,-70.6892,-48.667202,0.3404,23.557,-11.2758,0.0028,12.16,-40.781002,-56.352,0.34,26.8464,2.9007998,0.0069999998,0.0,-63.7332,88.1904,0.4394,-8.921,-17.0846,5.9934,20.78,-40.9056,-16.5756,0.341,2.629,45.142002,0.0052,80.0,-72.6594,24.5288,8.4202,10.9174,31.9322,-17.996801,59.22,-8.01,0.0,-7.48,0.0,0.0,0.0,4,B,0,0
   811	1,1003,-78.84672,-65.646805,82.656395,2.3844001,-18.2574,-36.3794,6.6282,-77.283,35.446598,0.3982,1.4664,40.785,-0.0076,0.0,-68.6472,-49.3946,0.3404,25.144,-6.5934005,0.0026,12.16,-38.5238,-56.227203,0.7538,27.1992,0.8068,6.5374,0.0,-64.087204,86.954,0.77,2.2294,-17.1192,1.6056,17.05,-40.6224,-12.8194,0.341,3.8538,45.0338,0.0052,80.0,-71.7494,27.190802,6.8712,10.9184,31.934399,-19.0776,59.22,-7.895,0.0,-7.367,0.0,0.0,0.0,4,B,0,0
   812	1,1003,-78.737946,-67.621,78.7222,3.0192,-18.1952,-36.258602,5.1994,-76.9824,39.166798,0.3732,4.3634,40.4528,-0.2836,0.0,-64.5806,-49.6618,0.3404,25.6348,2.7505999,0.0026,12.16,-32.7434,-56.9,1.7292,35.989,-6.1670003,4.454,0.0,-63.9006,85.29941,0.84459996,1.7906,-18.9426,0.176,98.7,-40.242,-8.6938,0.341,4.315,44.988197,0.0052,80.0,-70.201004,31.718401,4.0324,10.9442005,31.9846,-20.8904,59.22,-7.785,0.0,-7.258,0.0,-9.93,0.0,4,B,0,0
   813	1,1003,-78.62857,-69.7398,74.5002,3.53,-18.1308,-36.1298,3.6656,-76.254196,45.224197,0.341,4.1658,40.4222,-0.1604,0.0,-62.4876,-49.211403,0.3404,24.558401,7.5312,0.0023999999,12.16,-29.741001,-57.413197,1.9132,36.057,-6.1426,-0.0088,0.0,-63.6676,82.0722,0.97620004,1.0023999,-20.2826,0.45200002,95.06,-39.5564,-1.1958001,0.341,2.857,45.0298,0.0056,80.0,-69.2272,34.493797,2.2646,14.5916,38.4442,-20.6184,59.22,-7.676,0.0,-7.152,0.0,-9.82,0.0,4,B,0,0
   814	1,1003,-78.5234,-71.7006,70.592995,3.8444,-18.071,-36.0102,2.2463999,-76.021,48.935,0.3364,1.141,40.493797,0.038,0.0,-60.3404,-48.2718,0.3404,22.3268,12.433399,0.0023999999,12.16,-26.4814,-57.977596,2.0364,34.9432,-6.1790004,3.0145998,0.0,-63.592598,80.173,1.1328,0.6948,-20.9368,3.2854002,91.56,-39.5158,2.926,0.341,-2.0254,44.7864,0.006,80.0,-67.8982,38.0234,0.43919998,13.525,38.305,-12.2466,55.66,-7.57,0.0,-7.047,0.0,-9.71,0.0,4,B,0,0
   815	1,1003,-78.41128,-73.8048,66.3998,4.0112,-18.0066,-35.881397,0.72300005,-76.067406,51.627598,0.4382,-2.1788,40.293602,6.0221996,0.0,-58.6062,-47.0504,0.3404,19.4604,16.3898,0.0023999999,12.16,-23.5702,-58.488598,2.235,34.918602,-6.0902004,1.8694,0.0,-63.5494,78.3896,1.3578,0.48599997,-21.478601,2.2168,91.0,-39.8864,6.6308002,0.341,-6.2378,44.167404,0.0052,80.0,-66.456,44.147797,0.32560003,8.42,42.515,0.3134,51.94,-7.46,0.0,-6.938,0.0,-9.6,0.0,4,B,0,0
   816	1,1003,-78.30088,-75.6026,62.817596,4.013,-17.9514,-35.771,-0.5774,-76.6804,58.318798,1.5804,-3.8207998,40.2256,6.7452,0.0,-56.0034,-43.7564,0.3404,11.789399,22.3594,0.0023999999,12.16,-17.7584,-59.4864,2.358,34.8326,-5.8992,-0.19,0.0,-63.502796,76.237595,1.509,0.44759998,-21.558401,0.9236,91.0,-40.9252,13.2272,0.341,-5.3659997,44.107998,0.0058,80.0,-65.7406,47.7504,0.3378,9.1438,43.3356,0.0642,50.2,-7.35,0.0,-6.83,0.0,-9.49,0.0,4,B,0,0
   817	1,1003,-78.19853,-75.6192,63.896202,6.7812,6.097,25.421202,32.8796,-76.4896,59.707996,1.7312,7.5338,38.5146,1.4482001,0.0,-55.1476,-41.6048,0.3404,7.711,24.1868,0.0014,12.16,-14.5662,-60.0234,2.3332,34.824398,-5.8328004,-0.2802,0.0,-63.4366,72.8136,1.4998,0.39419997,-21.6838,-0.8936,91.0,-41.283398,17.279,0.341,-3.224,44.2142,0.0054,92.2,-64.533,52.3388,0.3402,12.966801,41.2214,0.006,50.2,-7.25,0.0,-6.727,0.0,-9.39,0.0,4,B,0,0
   818	1,1003,-78.0863,-74.9092,66.8562,10.515201,6.0746,25.328798,31.2478,-75.0586,67.1118,1.7847999,7.3942,38.7258,-0.31,0.0,-54.6134,-39.543,0.3404,5.5746,25.12,0.0014,12.16,-11.6628,-60.508,2.2868,34.8614,-5.8086,-0.96779996,0.0,-63.411,71.366,1.4083999,0.3806,-21.736599,-1.7402,91.0,-41.618797,20.954199,0.341,-5.2966,43.9108,0.0058,92.2,-63.5968,55.0312,0.3402,14.609799,39.8402,0.0042,50.2,-7.133,0.0,-6.61,0.0,-9.27,0.0,4,B,0,0
   819	1,1003,-77.97463,-74.353,69.1744,13.3156,6.057,25.2572,29.969599,-74.507,70.019196,1.7614,7.323,38.794,-0.3142,0.0,-54.153797,-37.206398,0.3404,4.7146,25.7594,0.0014,12.16,-6.1322,-61.427597,1.9756,35.0038,-5.8176003,-2.8732002,0.0,-63.376602,69.3698,1.1905999,0.36900002,-21.809198,-2.9048002,91.0,-42.3634,24.92,0.341,-10.4154005,42.6438,0.0054,92.2,-61.2376,61.884,0.3402,12.749599,38.433,0.0042,50.2,-7.023,0.0,-6.5,0.0,-9.164,0.0,4,B,0,0
   820	1,1003,-77.8646,-73.597595,72.3252,16.945799,6.033,25.161201,28.232399,-73.9008,73.2552,1.7354,7.2332,38.858997,-0.31120002,0.0,-53.431,-33.060802,0.3404,4.5282,26.523998,0.0014,12.16,-2.9184,-61.962,1.6556,35.1088,-5.8402004,-4.0082,0.0,-63.2898,65.545,0.49220002,0.7282,-21.8808,-4.1404,91.0,-44.204,32.3506,0.341,-7.7274,42.8922,0.006,92.2,-59.9562,65.3074,0.3402,15.4682,36.1776,0.0046,50.2,-6.906,0.0,-6.383,0.0,-9.05,0.0,4,B,0,0
   821	1,1003,-77.74577,-72.8952,75.2552,20.1386,6.0106,25.0716,26.616999,-72.652,80.0658,1.6808,7.0756,38.9502,-0.308,0.0,-52.712402,-29.5182,0.3404,6.9762,26.3354,0.0022,12.16,0.012,-62.4498,1.2736,35.2106,-5.8662,-5.058,0.0,-63.262203,63.337997,0.3222,-0.4028,-22.2454,0.071,91.0,-44.6006,36.656998,0.341,-0.51060003,43.013397,0.006,92.2,-58.816803,67.6482,0.3402,18.2144,34.458202,0.0042,50.2,-6.793,0.0,-6.27,0.0,-8.94,0.0,4,B,0,0
   822	1,1003,-77.63332,-72.1456,78.3828,23.350601,5.9866,24.975601,24.8924,-72.062004,83.3118,1.6547999,7.0756,38.9502,-0.309,0.0,-51.976803,-27.37,0.3404,10.4808,25.171001,0.0022,12.16,6.1552,-63.601,0.3312,34.5644,-8.6446,-2.3956,0.0,-63.328,61.845,0.33240002,-1.3975999,-22.523401,0.1424,91.0,-44.433197,39.4998,0.341,4.8882003,42.2462,0.006,92.2,-55.4272,73.1678,0.3402,21.3924,32.4246,0.0042,50.2,-6.68,0.0,-6.156,0.0,-8.82,0.0,4,B,0,0
   823	1,1003,-77.52172,-71.548,80.8762,25.7654,5.9674,24.898798,23.517601,-71.202,86.4832,1.9282001,11.759399,30.014198,5.9388,0.0,-50.797,-25.177,0.3404,14.8658,22.706999,0.0022,12.16,9.609,-64.4756,0.32759997,34.5736,-8.5948,0.2274,0.0,-63.8702,57.8674,0.3402,-5.4803996,-22.5876,0.0064,91.0,-42.297,46.4546,0.341,18.5778,36.6764,0.006,92.2,-53.448196,76.128,0.3402,21.693798,32.22,0.0042,50.2,-6.566,0.0,-6.043,0.0,-8.71,0.0,4,B,0,0
   824	1,1003,-77.40566,-70.853195,83.7754,28.409199,5.945,24.809198,21.918999,-69.1988,90.6592,2.8951998,15.7026005,25.101799,7.649,0.0,-47.686203,-21.97,0.3404,21.728798,15.664201,0.0022,12.16,11.9154005,-65.043,0.3368,34.605602,-8.4608,0.0798,0.0,-64.466,56.0222,0.3402,-8.4652,-21.6764,0.0054,91.0,-40.4874,49.322002,0.341,24.148798,32.431202,0.006,92.2,-51.6362,78.8102,0.3402,21.7696,32.1672,0.0042,50.2,-6.457,0.0,-5.934,0.0,-8.6,0.0,4,B,0,0
