game_num,event_id,event_time,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,p0_pos_x,p0_pos_y,p0_pos_z,p0_vel_x,p0_vel_y,p0_vel_z,p0_boost,p1_pos_x,p1_pos_y,p1_pos_z,p1_vel_x,p1_vel_y,p1_vel_z,p1_boost,p2_pos_x,p2_pos_y,p2_pos_z,p2_vel_x,p2_vel_y,p2_vel_z,p2_boost,p3_pos_x,p3_pos_y,p3_pos_z,p3_vel_x,p3_vel_y,p3_vel_z,p3_boost,p4_pos_x,p4_pos_y,p4_pos_z,p4_vel_x,p4_vel_y,p4_vel_z,p4_boost,p5_pos_x,p5_pos_y,p5_pos_z,p5_vel_x,p5_vel_y,p5_vel_z,p5_boost,boost0_timer,boost1_timer,boost2_timer,boost3_timer,boost4_timer,boost5_timer,player_scoring_next,team_scoring_next,team_A_scoring_within_10sec,team_B_scoring_within_10sec
737,737005,-20.736065,-56.4452,-27.553799,11.0192,0.6308,-35.9304,14.8412,-37.5402,-80.2108,0.3402,20.4958,22.4396,0.0036000002,100.0,-37.777,-16.887,0.3402,16.3468,-13.9794,0.0047999998,19.61,-77.65,-9.632199,0.45520002,7.5179996,25.868,-1.2802,17.03,-61.596203,-16.34,2.422,-13.7898,-17.2504,1.4888,4.312,-41.8032,1.1836,0.3398,-0.59,-44.718597,0.0094,33.72,-15.1908,-19.115799,0.4714,43.6152,7.3561997,-4.356,13.73,-9.086,0.0,0.0,-0.507,-0.4338,0.0,-1,,0,0
737,737005,-20.626968,-56.3984,-30.245201,12.0902,0.629,-35.8476,13.8326,-36.089798,-78.502205,0.3402,18.8072,22.8602,0.004,100.0,-36.652,-18.0584,0.3402,13.8304,-16.8642,0.0047999998,19.61,-77.173195,-8.0892,0.387,8.811,26.8242,-1.0824,14.51,-62.631203,-17.634201,2.4928,-13.7898,-17.2504,0.5132,4.312,-41.931602,-2.1654,0.3398,-2.5124002,-44.5988,0.0092,33.72,-9.0036,-18.2648,0.32900003,43.7534,4.9442,0.195,13.73,-8.98,0.0,0.0,-0.398,-0.3247,0.0,-1,,0,0
737,737005,-20.517872,-56.3152,-35.0146,13.8078,0.6258,-35.7004,12.0452,-34.1282,-76.301,0.3402,20.8102,20.683401,0.0047999998,100.0,-35.4884,-19.9202,0.3402,9.6484,-19.9512,0.0047999998,19.61,-76.3094,-5.8826003,0.3384,11.7794,25.7852,-0.24780001,14.51,-64.699196,-20.2234,2.4675999,-13.7578,-17.2866,-0.5852,4.312,-42.137997,-5.1354,0.3398,-3.4676,-44.5196,0.0092,33.72,-5.3602004,-17.8308,0.3382,43.6886,5.4528003,0.053000003,13.73,-8.87,0.0,0.0,-0.2888,-0.2156,0.0,-1,,0,0
737,737005,-20.408606,-56.2632,-37.9854,14.760401,0.62380004,-35.608402,10.931801,-32.6556,-75.0398,0.3402,23.088402,17.3832,0.0047999998,100.0,-34.961002,-21.3098,0.5416,6.6176,-21.450201,6.1608,19.61,-73.7742,-1.9988,0.3392,17.9296,20.7648,0.0382,100.0,-65.845,-21.6672,2.3730001,-13.739,-17.355999,-1.584,4.312,-43.388798,-13.171801,0.3398,-10.9568,-42.5798,0.0098,33.72,-0.9944,-17.2638,0.3402,43.6416,5.7962,0.0058,13.73,-8.76,0.0,-9.93,-0.1794,-0.10626,0.0,-1,,0,0
737,737005,-20.29951,-56.1852,-42.4272,16.0158,0.6208,-35.471397,9.2668,-28.205,-72.9442,0.3402,26.9996,6.9709997,0.0047999998,100.0,-32.6992,-25.4834,1.5756,18.9998,-25.8484,4.9268,19.61,-71.9748,-0.3376,0.3404,21.038,15.4662,0.0054,100.0,-67.104,-23.2628,2.1724,-13.7418,-17.4486,-2.6966,4.312,-44.6716,-16.92,0.3398,-17.019001,-38.8738,0.0104,33.72,2.2776,-16.823,0.3402,43.5918,6.0866,0.0042,13.73,-8.65,0.0,-9.82,-0.07043,0.0,0.0,-1,,0,0
737,737005,-20.190413,-56.112404,-46.5576,17.0002,0.618,-35.3454,7.7186,-26.3826,-72.6312,0.3402,27.5024,2.9588,0.0047999998,100.0,-31.4324,-27.2084,1.859,18.9954,-25.889,2.5944,19.61,-70.1214,0.644,0.3404,23.0062,8.5674,0.0036000002,100.0,-69.168,-25.8936,1.6214,-13.7768,-17.6212,-4.555,4.312,-46.411602,-19.8566,0.3398,-24.023998,-31.718401,0.0106,33.72,10.0876,-15.0422,0.3402,40.8712,14.3816,0.005,13.73,-8.54,0.0,-9.71,0.0,0.0,0.0,-1,,0,0
737,737005,-20.081318,-56.0448,-50.3798,17.7528,0.6154,-35.2284,6.286,-23.645601,-72.6238,0.3402,27.0494,-2.1882,0.005,100.0,-28.4266,-31.308601,1.8548,18.995,-25.891,-0.3084,19.61,-66.4636,0.84980005,0.3404,22.3618,-4.7678,0.0028,100.0,-70.432205,-27.514399,1.146,-13.8064,-17.7334,-5.7111998,4.312,-51.0474,-23.293001,0.3398,-32.458797,-12.3958,0.01,33.72,13.6282,-13.376801,0.3402,36.3096,21.513401,0.005,13.73,-8.43,0.0,-9.6,0.0,0.0,0.0,-1,,0,0
737,737005,-19.97222,-55.972,-54.4818,18.39,0.61259997,-35.1024,4.7483997,-19.3538,-73.995804,0.3402,20.8914,-13.3896,0.0054,100.0,-26.844599,-33.4666,1.8288001,18.995,-25.891,-0.309,19.61,-64.0152,-0.1618,0.3404,19.5936,-11.711801,0.0026,100.0,-71.5676,-29.001001,0.6258,-13.0206,-18.019201,-6.5141997,4.312,-53.7992,-23.9144,0.3398,-33.178402,-3.7892,0.0098,33.72,16.3836,-11.287,0.3402,30.283998,27.7692,0.005,13.73,-8.32,0.0,-9.49,0.0,0.0,0.0,-1,,0,0
737,737005,-19.863115,-55.916203,-57.6944,18.765,0.6104,-35.003403,3.544,-17.9804,-75.1864,0.3402,16.1606,-17.690601,0.0054,100.0,-25.420801,-35.4088,1.8053999,18.995,-25.891,-0.309,19.61,-62.644398,-1.1912,0.3404,17.1448,-15.244201,0.0026,100.0,-72.4478,-30.7218,0.3018,-5.9264,-19.5194,0.0023999999,4.312,-57.3414,-23.81,0.3398,-32.016598,4.7138,0.0098,33.72,18.8122,-8.4824,0.3402,23.3178,32.653603,0.0047999998,13.73,-8.21,0.0,-9.38,0.0,0.0,0.0,-1,,0,0
737,737005,-19.754017,-55.8512,-61.4796,19.0662,0.6078,-34.8864,2.1252,-16.8852,-76.8228,0.3402,10.745601,-20.969599,0.0052,100.0,-23.838799,-37.5668,1.7794,18.995,-25.891,-0.309,19.61,-61.3634,-2.6155999,0.3404,13.8322,-18.4934,0.0026,100.0,-72.7398,-32.4052,0.6918,-2.2824001,-20.568,6.7934003,4.312,-59.9262,-23.1626,0.3398,-30.076399,10.1592,0.0098,33.72,21.5992,-2.9048002,0.8542,14.7318,36.3362,6.0759997,13.73,-8.1,0.0,-9.27,0.0,0.0,0.0,-1,,0,0
737,737005,-19.644882,-55.7812,-65.5416,19.2188,0.605,-34.7604,0.6024,-15.970201,-80.4068,0.3402,1.4072,-23.5174,0.005,100.0,-20.200201,-42.5302,1.6608,18.995,-25.891,-1.4992,19.61,-59.7954,-5.9209995,0.3404,6.1234,-22.5552,0.0026,100.0,-71.7632,-37.468002,1.7883999,7.1382003,-28.1176,4.4938,4.312,-64.243,-20.8128,0.3398,-24.3452,18.6864,0.0098,33.72,24.068,0.62759995,1.3682001,29.66,34.8426,4.4235997,25.88,-7.996,0.0,-9.164,0.0,0.0,0.0,-1,,0,0
737,737005,-19.535786,-55.7112,-69.5894,19.194,0.60220003,-34.637,-0.9136,-16.070799,-82.3684,0.3402,-3.3354,-23.4124,0.005,100.0,-18.6168,-44.689,1.4868,19.0038,-25.9264,-2.5698001,19.61,-59.4914,-7.8478003,0.3404,1.5878,-23.446999,0.0026,100.0,-71.288795,-39.358402,1.8354,7.0832,-28.8172,-0.30200002,0.6333,-65.752205,-19.4572,0.3398,-21.254,21.542,0.0098,33.72,26.54,3.5356,1.6863999,29.658798,34.9368,3.3218,25.88,-7.887,0.0,-9.055,0.0,0.0,0.0,-1,,0,0
737,737005,-19.426691,-55.6562,-72.7596,19.0504,0.6,-34.5402,-2.1004,-16.5604,-84.2788,0.3402,-7.9174,-22.3844,0.005,100.0,-17.0322,-46.8528,1.224,19.0262,-25.999199,-3.6314,19.61,-59.5716,-9.807,0.3404,-3.0518,-23.4196,0.0026,100.0,-70.5896,-42.347797,1.791,6.9153996,-30.8104,-0.4656,0.0,-67.6362,-17.128199,0.3398,-17.001,24.491999,0.0092,33.72,30.7402,8.495,1.6975999,29.635601,35.0552,-0.3098,25.88,-7.777,0.0,-8.945,0.0,0.0,0.0,-1,,0,0
737,737005,-19.317589,-55.5812,-77.0682,18.6804,0.597,-34.4082,-3.7134,-18.6148,-87.64941,0.3402,-16.0256,-17.753,0.005,100.0,-13.858001,-51.1964,0.4626,19.154,-26.011002,-4.395,19.61,-60.508,-13.2696,0.4902,-8.236,-22.9692,6.0756,100.0,-69.5552,-46.9846,1.7416,6.872,-31.000801,-0.3102,0.0,-69.6418,-13.1807995,0.4898,-10.5948,28.143799,6.0765996,31.27,33.2102,11.417,1.6716,29.6314,35.0658,-0.3094,25.88,-7.668,0.0,-8.836,0.0,0.0,0.0,-1,,0,0
737,737005,-19.20849,-55.5112,-81.0748,18.1534,0.59419996,-34.285,-5.2132,-20.419,-89.2294,0.3402,-19.3806,-14.4842005,0.0042,100.0,-11.846999,-53.715,0.3222,21.238,-24.1326,0.19219999,19.61,-61.362797,-15.574,1.1098,-8.5902,-23.0966,5.7712,100.0,-68.984,-49.5728,1.7156,6.8406,-31.1068,-0.306,10.91,-70.668396,-10.24,1.1344,-10.4348,30.3656,6.2359996,27.56,36.4212,15.215601,1.6378,29.6314,35.0658,-0.3094,25.88,-7.56,0.0,-8.73,0.0,0.0,0.0,-1,,0,0
737,737005,-19.098196,-55.4462,-84.7824,17.5076,0.5916,-34.1706,-6.6012,-22.299599,-90.4404,0.3402,-21.4674,-11.9084,0.0046,100.0,-10.1468,-55.403797,0.3346,23.8396,-21.078201,0.113000005,19.61,-62.273197,-17.9188,1.5014,-12.591801,-32.3058,4.782,100.0,-67.945404,-54.717403,1.6664,6.3252,-34.0192,-0.628,7.21,-71.0288,-4.448,1.8442,-2.3797998,42.75,3.7557998,23.88,41.1142,20.7674,1.5884,29.6314,35.0658,-0.3094,37.66,-7.45,0.0,-8.62,0.0,0.0,0.0,-1,,0,0
737,737005,-18.989098,-55.3862,-88.1936,16.7784,0.58919996,-34.065,-7.8784003,-23.782,-91.1492,0.3402,-22.8238,-9.5654,0.0046,100.0,-6.2065997,-57.9448,0.3402,28.094599,-12.98,0.006,19.61,-63.5332,-21.149199,1.881,-12.5938,-32.3106,1.3822,100.0,-67.3196,-58.202797,1.5517999,6.2458,-35.1138,-1.6833999,5.49,-71.275604,-0.1416,1.9339999,-2.48,43.077404,-0.2592,23.92,43.0902,23.105,1.5489999,29.6314,35.0658,-0.9586,37.66,-7.34,0.0,-8.51,0.0,0.0,0.0,-1,,0,0
737,737005,-18.88,-55.3228,-91.8774,15.844399,0.5866,-33.9508,-9.2576,-28.14,-92.148605,0.3402,-27.136202,-2.7532,-0.0008,96.3,-3.5734,-58.9658,0.3402,29.1102,-9.917,0.004,19.61,-65.7382,-26.8024,1.8528,-12.5938,-32.3106,-0.309,100.0,-66.8516,-60.8404,1.3856,6.2440004,-35.211002,-2.6385999,5.49,-71.461,3.0894,1.9111999,-2.48,43.077404,-0.3082,23.92,45.313198,25.7348,1.4366001,29.6314,35.0658,-1.9324001,37.66,-7.23,0.0,-8.4,0.0,0.0,0.0,-1,,0,0
737,737005,-18.770903,-55.2556,-95.8308,14.671801,0.5838,-33.8304,-10.737801,-30.0084,-92.2754,0.3402,-28.658,-1.4097999,-0.0008,92.6,-1.1366,-59.755,0.3402,29.226002,-9.4768,0.004,19.61,-66.7882,-29.4944,1.8267999,-12.5938,-32.3106,-0.309,100.0,-66.2276,-64.3686,1.0526,6.2454,-35.3406,-3.9154,5.49,-71.8318,9.5514,1.8644,-2.48,43.077404,-0.309,23.92,50.741,32.1624,0.856,29.5256,35.013,-4.2798,37.66,-7.12,0.0,-8.29,0.0,0.0,0.0,-1,,0,0
737,737005,-18.661798,-55.202797,-98.9272,13.629399,0.5816,-33.7358,-11.8972,-32.4692,-92.4066,0.3402,-30.2654,-1.6664,-0.0004,88.94,2.8742,-61.3794,0.3402,27.0388,-13.861401,0.0046,19.61,-68.152405,-32.993603,1.7932,-12.574599,-32.284,-0.2982,100.0,-65.8636,-66.432594,0.79940003,6.2474,-35.4174,-4.6618,5.49,-72.058395,13.500401,1.8358,-2.48,43.077404,-0.309,23.92,53.282204,35.4416,0.4116,26.131,36.5694,-3.8266,37.66,-7.01,0.0,-8.18,0.0,0.0,0.0,-1,,0,0
737,737005,-18.552702,-54.4246,-98.4728,12.124201,7.8268,18.55,-11.396601,-38.095802,-92.709404,1.5416,-33.4482,-1.7717999,7.31,86.25,5.4114003,-62.9962,0.3402,23.806599,-18.026,0.0047999998,19.61,-69.4072,-36.2186,1.7644,-12.5316,-32.2308,-0.2796,100.0,-64.6016,-73.4936,0.32779998,8.296599,-34.7054,0.206,5.49,-72.3468,18.5264,1.7986,-2.48,43.077404,-0.4172,23.92,55.423397,38.5102,0.3194,25.681202,36.8124,0.2338,37.66,-6.902,0.0,-8.07,0.0,0.0,0.0,-1,,0,0
737,737005,-18.443607,-53.7082,-96.7748,11.021601,7.8048,18.4972,-12.5542,-41.168,-92.8722,2.1526,-33.569,-1.7638,6.1285996,86.25,7.0754,-64.4548,0.3402,20.7344,-20.5632,0.005,19.61,-71.1824,-40.7864,1.6392,-12.5432,-32.2706,-1.6472,100.0,-64.0066,-75.4758,0.33580002,11.739599,-33.3326,0.093,5.49,-72.491,21.0394,1.7492,-2.4812,43.0858,-1.1733999,23.92,58.865,43.923397,0.3388,21.866001,40.4706,0.0366,33.97,-6.793,0.0,-7.96,0.0,0.0,0.0,-1,,0,0
737,737005,-18.33448,-52.7994,-94.620995,9.4652,7.7768,18.43,-14.0228,-43.9582,-93.0184,2.711,-33.0224,-1.755,10.867801,83.8,9.5482,-68.3608,0.3402,8.6224,-25.527199,0.0052,19.61,-72.438995,-44.017403,1.4097999,-12.591,-32.3438,-2.8476,100.0,-61.221203,-80.5374,0.3402,20.7724,-27.344799,0.0047999998,5.49,-72.74,25.353601,1.5625999,-2.4916,43.1992,-2.4516,23.92,60.7992,48.1106,0.3398,17.378399,42.5908,0.0047999998,30.28,-6.684,0.0,-7.85,0.0,0.0,0.0,-1,,0,0
737,737005,-18.22537,-51.8938,-92.47481,7.7376003,7.7488003,18.3628,-15.486,-49.758,-93.249,4.394,-36.383,-0.98980004,9.4354,80.1,9.9156,-70.091,0.3402,3.1522,-26.1502,0.0052,19.61,-73.2802,-46.1758,1.1894001,-12.6398,-32.3994,-3.6660001,100.0,-58.9044,-83.022,0.3402,25.081001,-22.5748,0.0047999998,5.49,-73.1966,33.2962,0.8892,-2.4775999,43.436802,-4.7882,23.92,61.896202,50.9854,0.3398,15.803,43.2002,0.0044,29.02,-6.574,0.0,-7.742,0.0,0.0,0.0,-1,,0,0
737,737005,-18.116276,-52.3394,-89.7118,8.2626,-10.749001,36.9502,13.494,-53.085,-93.2884,5.0364003,-36.698,0.02,6.1868,76.44,9.8732,-72.475,0.3402,-3.3028,-25.690401,0.005,19.61,-75.445404,-51.1084,0.4166,-16.339,-27.389399,-4.9478,100.0,-56.4416,-84.8386,0.3402,28.216799,-17.423199,0.0047999998,5.49,-73.3266,36.5618,0.505,-0.061,43.757004,-5.0636,21.47,63.546,55.6898,0.3398,14.9036,43.5112,0.0088,29.02,-6.47,0.0,-7.637,0.0,0.0,0.0,-1,,0,0
737,737005,-18.00718,-53.233997,-86.637,9.3359995,-10.721,36.8562,12.377,-56.2128,-93.247,5.5123997,-38.2006,0.9172,5.2964,72.75,9.2286,-74.9694,0.3402,-8.8798,-24.2044,0.0046,19.61,-77.4104,-53.278397,0.41099998,-21.293402,-18.1948,3.133,100.0,-54.495,-85.848206,0.3402,29.8844,-13.3492,0.0047999998,5.49,-73.1546,39.4986,0.316,4.2668,44.3444,-0.9136,17.78,64.9734,60.0696,0.3398,13.1378,44.083797,0.005,25.34,-6.36,0.0,-7.527,0.0,0.0,0.0,-1,,0,0
737,737005,-17.898083,-54.7492,-81.4276,10.9472,-10.6734,36.6964,10.4842005,-59.131203,-93.1392,5.8714004,-39.4624,1.8762,4.3638,69.1,7.1862,-78.4684,0.3402,-16.0024,-20.1214,0.0042,19.61,-79.3218,-54.728397,1.0622001,-19.503199,-13.662,11.4572,100.0,-49.0564,-87.1566,0.3402,31.5224,-2.0804,0.0047999998,5.49,-72.0408,47.436203,0.338,7.3422,45.410202,0.047399998,25.83,66.3862,67.9964,0.3398,2.5284,45.9304,0.005,21.66,-6.25,0.0,-7.418,0.0,0.0,0.0,-1,,0,0
737,737005,-17.788977,-55.814598,-77.764,11.9234,-10.6398,36.583603,9.1532,-65.9244,-92.6072,6.4014,-41.836403,4.4676,2.067,65.4,5.4086,-80.3246,0.3402,-19.294,-17.0164,0.0046,19.61,-80.709,-55.608997,2.347,-13.9412,-7.8609996,18.118,100.0,-46.4144,-87.081795,0.3402,32.0338,3.371,0.0,1.771,-71.2876,51.9908,0.3398,7.5917997,45.369,0.0058,22.11,66.2972,71.8282,0.3398,-4.5629997,45.7658,0.0054,17.94,-6.137,0.0,-7.305,0.0,0.0,0.0,-1,,0,0
737,737005,-17.676317,-57.142002,-73.2004,12.9568,-10.5978,36.4426,7.495,-69.368996,-91.6854,6.4658003,-24.7054,23.661798,-1.9988,61.53,2.3954,-82.3298,0.3402,-22.8044,-11.2176,0.005,19.61,-81.629196,-55.932003,5.638,-0.5546,2.6632001,20.988401,100.0,-44.538597,-86.7544,0.3402,32.1772,7.2966,0.0,0.0,-70.5876,56.153,0.3398,7.6484003,45.3588,0.0088,22.36,64.3704,77.935,0.3398,-21.9636,39.2602,0.0056,14.086,-6.023,0.0,-7.19,0.0,0.0,0.0,-1,,0,0
737,737005,-17.562881,-58.287796,-69.2594,13.6854,-10.5614,36.3204,6.0632,-72.742004,-88.0724,5.4872,-24.501001,25.496,-10.811801,57.78,0.2212,-83.072,0.3402,-24.3,-5.2546,0.0052,30.53,-81.6076,-55.573997,7.1568,0.4698,6.3484,19.6042,100.0,-38.5742,-84.3758,0.3402,29.8744,15.29,0.0038,0.0,-69.8858,60.311,0.3398,7.6636,45.3554,0.0088,22.36,61.8402,81.148796,0.3398,-31.844599,31.405201,0.005,96.25,-5.914,0.0,-7.082,0.0,0.0,-9.89,-1,,0,0
737,737005,-17.450438,-59.517597,-65.03,14.2966,-10.5222,36.1916,4.5264,-75.128,-85.4626,4.0857997,-22.568201,27.11,-16.594,54.0,-1.8808,-83.2322,0.3402,-25.9104,0.82919997,0.0004,26.75,-81.5804,-53.9078,10.0546,0.0248,13.0428,15.0636,100.0,-35.6782,-82.6812,0.3402,28.385,18.6808,0.0008,10.93,-68.3284,67.795,0.3398,12.287,43.942204,0.0098,22.36,58.8836,83.4362,0.3398,-38.1268,24.2426,0.005,92.5,-5.8,0.0,-6.97,0.0,0.0,-9.77,-1,,0,0
737,737005,-17.34134,-60.6554,-61.1162,14.7038,-10.4858,36.072,3.1042001,-76.321,-83.7786,3.0570002,-18.430601,30.6874,-17.771,50.3,-6.0386,-82.178604,0.3402,-25.8974,11.7132,0.0002,23.06,-81.5798,-52.825,11.0762,0.0066000004,15.4964,12.4238,100.0,-34.0496,-81.496605,0.3402,27.6102,21.4468,0.0,7.25,-67.2742,71.0248,0.3398,15.226999,42.3866,0.0098,22.36,55.1512,85.25941,0.3398,-42.2154,16.1034,0.009,93.3,-5.69,0.0,-6.86,0.0,0.0,-9.664,-1,,0,0
737,737005,-17.226814,-61.8764,-56.915802,14.9706,-10.4466,35.9432,1.5780001,-77.982,-77.5142,0.85220003,-3.7732,42.5792,-6.3398,46.53,-8.1384,-80.976204,0.3402,-24.661598,16.4506,-0.0002,20.78,-81.5798,-51.1254,12.1074,0.006,18.155401,8.4562,98.9,-28.906399,-76.9996,1.2824,28.4848,35.6226,5.7528005,5.098,-64.6832,77.091,0.3398,20.0014,37.2924,0.0092,22.36,47.8988,86.609406,0.3398,-44.4538,0.945,0.0054,90.9,-5.58,0.0,-6.746,0.0,0.0,-9.555,-1,,0,0
737,737005,-17.118814,-63.006,-53.029,15.0592,-10.4102,35.8236,0.16540001,-78.1802,-74.2642,0.59099996,-1.8878,43.569,-1.7917999,47.44,-9.9146,-79.6186,0.3402,-22.7664,19.1466,0.0038,20.78,-81.5798,-48.232002,12.8661995,0.0011999999,22.6288,2.4589999,95.1,-26.295,-73.7348,1.7504,28.4848,35.6226,4.5604,5.098,-62.6182,80.0996,0.3398,24.485601,28.2526,0.0108,100.0,44.5396,86.397194,0.3398,-44.9146,-5.862,0.005,89.0,-5.47,0.0,-6.637,0.0,-9.93,-9.445,-1,,0,0
737,737005,-17.007559,-64.217995,-48.857597,14.9836,-10.370999,35.6948,-1.3484,-78.161804,-66.997,0.5694,2.1802,43.5168,-0.35279998,47.44,-13.493199,-75.608,0.3402,-16.477,24.045,0.0042,20.78,-81.5798,-46.249,12.8772,0.0034,24.4284,-1.7184,94.1,-23.918999,-70.7652,1.9726,28.546799,35.6544,0.1826,5.098,-60.457996,81.9474,0.3398,26.7114,16.9996,0.0114,100.0,37.3608,84.229004,0.3398,-41.9416,-18.5116,0.0042,98.5,-5.36,0.0,-6.527,0.0,-9.82,-9.336,-1,,0,0
737,737005,-16.899786,-65.167206,-45.5906,14.800401,-10.3402,35.5936,-2.5338001,-77.8632,-63.0168,0.5092,4.2852,43.301804,-0.8092,47.44,-14.731999,-73.5324,0.3402,-13.4006,25.5974,0.0044,20.78,-81.5798,-44.197002,12.616,0.005,24.773602,-4.1918,91.75,-21.5376,-67.7932,1.9538001,28.5822,35.6712,-0.3036,17.25,-58.2098,82.86861,0.3398,27.0084,6.5028005,0.009,100.0,33.5746,82.3746,0.3398,-40.7848,-21.162199,0.0088,98.06,-5.254,0.0,-6.42,0.0,-9.71,-9.23,-1,,0,0
737,737005,-16.797325,-66.3712,-41.4458,14.4108,-10.302199,35.4664,-4.038,-77.3672,-59.433,0.417,7.5502,42.667797,-1.2458,47.44,-15.6026,-71.5628,0.3402,-10.0894,26.7576,0.0046,20.78,-81.5798,-39.4792,11.619599,0.0022,28.6948,-6.45,88.6,-17.0118,-62.1464,1.9044,28.5822,35.6712,-0.309,17.25,-54.0594,82.729805,0.3398,25.6098,-5.3712,0.0088,100.0,30.183,80.612595,0.3398,-40.474598,-20.3666,0.0092,98.06,-5.15,0.0,-6.316,0.0,-9.61,-9.125,-1,,0,0
737,737005,-16.688189,-67.4852,-37.6104,13.891999,-10.268399,35.3494,-5.43,-76.655,-56.271,0.347,11.0962,41.691,-0.4728,47.44,-16.491,-67.2044,0.3402,-1.3288001,27.9036,0.0046,20.78,-81.5798,-36.3552,10.915999,0.005,28.968,-6.5052004,88.6,-14.391601,-58.8772,1.8758,28.5822,35.6712,-0.309,17.25,-51.714798,82.175804,0.3398,25.671001,-5.7782,0.0094,100.0,27.301,79.287,0.3398,-36.8252,-15.306,0.0095999995,98.06,-5.04,0.0,-6.207,0.0,-9.5,-9.016,-1,,0,0
737,737005,-16.579092,-68.5958,-33.7876,13.2226,-10.2346,35.2324,-6.8171997,-74.245,-49.1396,0.338,15.2008,40.218002,0.0542,47.44,-16.423399,-64.8808,0.4396,2.0476,27.925,5.9979997,20.78,-81.5798,-33.931,10.375,0.005,29.1894,-6.4758,88.6,-10.3372,-53.8214,1.8310001,28.6828,35.727,-0.4042,17.25,-48.7102,81.7382,0.3398,16.5468,-0.6034,0.01,100.0,23.3888,78.0466,0.3398,-30.4262,-6.7262,0.0095999995,98.06,-4.93,0.0,-6.098,0.0,-9.39,-8.91,-1,,0,0
737,737005,-16.468353,-69.4474,-30.8556,12.6058,-10.2086,35.1424,-7.8812,-72.9562,-45.7966,0.3402,15.7516,39.9964,0.0098,47.44,-16.1632,-62.3216,1.0128,2.9714003,27.9572,5.9915996,20.78,-81.5798,-32.223,9.998401,0.005,29.344599,-6.4438,88.6,-7.9435997,-50.8414,1.7494,28.7622,35.7924,-1.4474001,17.25,-47.431,81.813995,0.3398,14.86,2.1222,0.01,100.0,19.0328,77.7654,0.3398,-26.895601,2.399,0.0098,98.06,-4.82,0.0,-5.99,0.0,-9.28,-8.8,-1,,0,0
737,737005,-16.35781,-70.636,-26.763401,11.5934,-10.172199,35.0164,-9.3664,-71.5522,-42.506603,0.3402,18.0578,38.8738,0.005,47.44,-14.0882,-57.346603,1.754,14.4798,33.554398,3.985,20.78,-81.5798,-27.293999,8.9338,0.0052,29.7794,-6.3428,87.4,-5.5442,-47.8564,1.5810001,28.7788,35.7992,-2.488,17.25,-46.197403,82.122406,0.3398,14.8284,5.0606,0.01,100.0,16.8304,78.1798,0.3398,-25.909199,7.0836,0.0098,98.06,-4.707,0.0,-5.875,0.0,-9.164,-8.68,-1,,0,0
737,737005,-16.251944,-71.9894,-22.104599,10.2246,-10.1306,34.8724,-11.0571995,-68.0934,-36.2842,0.3402,22.4828,36.2726,0.0042,47.44,-12.641999,-53.9856,1.8206,14.439,33.6502,-0.2922,20.78,-81.5798,-24.226202,8.167,0.0008,31.3276,-9.1878,85.1,-0.7536,-41.8976,0.98440003,28.678999,35.6748,-4.5612,17.25,-44.974598,82.6906,0.3398,14.4152,8.2808,0.01,100.0,14.7534,78.98,0.3398,-23.969799,11.612801,0.0098,98.06,-4.598,0.0,-5.766,0.0,-9.06,-8.58,-1,,0,0
737,737005,-16.135523,-73.0008,-18.623001,9.0504,-10.0994,34.7644,-12.3208,-65.8022,-32.6846,0.3402,23.1472,35.8414,0.0042,47.44,-11.4444,-51.2082,1.866,14.3364,33.2544,0.36720002,20.78,-81.5798,-21.631,7.3062,0.005,30.998201,-11.2123995,85.1,2.0753999,-38.3074,0.498,27.7318,36.2724,-4.2274,17.25,-42.646603,84.8774,0.3398,10.4916,15.045601,0.01,100.0,11.0688,81.3836,0.3398,-21.801,14.966801,0.0095999995,98.06,-4.49,0.0,-5.656,0.0,-8.945,-8.46,-1,,0,0
737,737005,-16.03051,-74.092995,-14.8636,7.6359997,-10.0656,34.6496,-13.6852,-64.0592,-30.001001,0.3402,23.2908,35.746597,0.0042,47.44,-9.4146,-46.4958,1.8392,14.323199,33.2594,-0.3084,20.78,-81.5724,-16.6964,5.4528003,0.2328,31.7564,-10.6278,85.1,4.154,-35.586998,0.3252,27.981,36.0504,-0.82339996,17.25,-41.8442,86.392,0.3398,7.192,17.6398,0.01,100.0,9.004001,82.6514,0.3398,-23.279,12.46,0.01,96.8,-4.383,0.0,-5.55,0.0,-8.84,-8.36,-1,,0,0
737,737005,-15.921226,-75.265,-10.8288,5.9478,-10.0292,34.526398,-15.1496,-62.1156,-27.023998,0.3402,23.342,35.711998,0.0042,47.44,-7.743,-42.615,1.8027999,14.323199,33.2594,-0.309,20.78,-81.5262,-14.0154,4.6522,0.9408,32.4584,-8.8098,83.94,8.4038,-30.228798,0.3376,27.430801,36.334198,0.063,17.25,-41.468197,87.622,0.3398,4.3866,19.0162,0.01,100.0,7.3659997,83.369,0.3398,-25.6602,9.2658,0.0058,93.2,-4.273,0.0,-5.44,0.0,-8.734,-8.25,-1,,0,0
